Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-18 17:16,,Philadelphia Phoenix,27,O,7,7,Defense,Goal,,,Anonymous,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1914
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Catch,Aulett M,Garvey H,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1974
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Catch,Garvey H,Aulett M,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1986
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Catch,Aulett M,Little S,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1992
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Catch,Little S,Drost M,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1995
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Catch,Drost M,Kocher C,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2000
2017-06-18 17:16,,Philadelphia Phoenix,34,O,8,7,Offense,Goal,Kocher C,Steven M,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2006
2017-06-18 17:16,,Philadelphia Phoenix,27,D,8,8,Defense,Pull,,,Wodatc J,5.538,Cofer C,Wodatc J,Alorro J,Drost R,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,2069
2017-06-18 17:16,,Philadelphia Phoenix,27,D,8,8,Defense,Goal,,,Anonymous,,Cofer C,Wodatc J,Alorro J,Drost R,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,2094
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Brooks T,Keegan S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2156
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Keegan S,Little S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2165
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Little S,Keegan S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2171
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Keegan S,Brooks T,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2174
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Brooks T,Keegan S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2179
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Keegan S,Garvey H,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2183
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Garvey H,Weng F,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2189
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Weng F,Brooks T,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2193
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Brooks T,Little S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2197
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Little S,Brooks T,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2201
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Catch,Brooks T,Kocher C,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2205
2017-06-18 17:16,,Philadelphia Phoenix,59,O,9,8,Offense,Goal,Kocher C,Keegan S,,,Brooks T,Weng F,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,2213
2017-06-18 17:16,,Philadelphia Phoenix,153,D,10,8,Defense,Pull,,,Jagt B,6.697,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Garvey H,Kocher C,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,2320
2017-06-18 17:16,,Philadelphia Phoenix,153,D,10,8,Defense,Throwaway,,,Anonymous,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Garvey H,Kocher C,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,2327
2017-06-18 17:16,,Philadelphia Phoenix,153,D,10,8,Offense,Catch,Cofer C,Wodatc J,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Garvey H,Kocher C,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,2360
